"x1","y1","z1","x2","y2","z2","l","r1","r2","Q1","Q2","p1","p2","Q1v","Q2v","p1v","p2v","S1","S2"
-2.33822,2.45551,1.12032,-2.3486,2.41239,1.16523,0.0157823,0.0214291,0.0261763,4.12211e-05,9.69602e-05,0.0664115,0.0533763,0,0,0,0,4.12211e-05,9.69602e-05
-2.3486,2.41239,1.16523,-2.35898,2.36928,1.21016,0.0157755,0.0261763,0.0261763,9.69602e-05,9.69602e-05,0.0533763,0.0403395,0,0,0,0,9.69602e-05,9.69602e-05
-2.35898,2.36928,1.21016,-2.36348,2.33495,1.23475,0.014155,0.0222757,0.0222757,8.77043e-05,8.77043e-05,0.0403395,0.0252126,0,0,0,0,8.77043e-05,8.77043e-05
-2.36348,2.33495,1.23475,-2.36949,2.28919,1.26756,0.0141608,0.0222757,0.0222757,8.77043e-05,8.77043e-05,0.0252126,0.00504203,0,0,0,0,8.77043e-05,8.77043e-05
-2.36949,2.28919,1.26756,-2.37099,2.27775,1.27576,0.014155,0.0222757,0.0222757,8.77043e-05,8.77043e-05,0.00504203,9.96804e-19,0,0,0,0,8.77043e-05,8.77043e-05
-2.35579,2.36917,1.22326,-2.3431,2.36857,1.27549,0.0132898,0.0170705,0.0170705,9.25593e-06,9.25593e-06,0.0388697,0.0330105,0,0,0,0,9.25593e-06,9.25593e-06
-2.3431,2.36857,1.27549,-2.33056,2.3672,1.32692,0.0130914,0.0170705,0.0170705,9.25593e-06,9.25593e-06,0.0330105,0.0272382,0,0,0,0,9.25593e-06,9.25593e-06
-2.33056,2.3672,1.32692,-2.31817,2.36509,1.37761,0.0129272,0.0170705,0.0170705,9.25593e-06,9.25593e-06,0.0272382,0.0215455,0,0,0,0,9.25593e-06,9.25593e-06
-2.31817,2.36509,1.37761,-2.30593,2.36108,1.42757,0.0128789,0.0170705,0.0170705,9.25593e-06,9.25593e-06,0.0215455,0.0159155,0,0,0,0,9.25593e-06,9.25593e-06
-2.30593,2.36108,1.42757,-2.29386,2.35038,1.47672,0.0132913,0.0170705,0.0170705,9.25593e-06,9.25593e-06,0.0159155,0.0102571,0,0,0,0,9.25593e-06,9.25593e-06
-2.29386,2.35038,1.47672,-2.28195,2.33095,1.52501,0.0135507,0.0170705,0.0170705,9.25593e-06,9.25593e-06,0.0102571,0.0044326,0,0,0,0,9.25593e-06,9.25593e-06
-2.28195,2.33095,1.52501,-2.27312,2.31376,1.56079,0.0135573,0.0170705,0.0170705,9.25593e-06,9.25593e-06,0.0044326,2.11461e-19,0,0,0,0,9.25593e-06,9.25593e-06
-2.32629,2.4482,1.12826,-2.27379,2.42663,1.15061,0.0167778,0.0214291,0.0175951,4.12211e-05,2.30231e-05,0.0632667,0.0498048,0,0,0,0,4.12211e-05,2.30231e-05
-2.2905,2.4263,1.15208,-2.22365,2.42763,1.14621,0.016778,0.0206748,0.0175951,1.8198e-05,2.30231e-05,0.053835,0.0377118,0,0,0,0,1.8198e-05,2.30231e-05
-2.22365,2.42763,1.14621,-2.18603,2.43122,1.13197,0.0100918,0.0175951,0.0175951,2.30231e-05,2.30231e-05,0.0377118,0.0280108,0,0,0,0,2.30231e-05,2.30231e-05
-2.18603,2.43122,1.13197,-2.16799,2.44694,1.09243,0.0115584,0.0175951,0.0175951,2.30231e-05,2.30231e-05,0.0280108,0.016909,0,0,0,0,2.30231e-05,2.30231e-05
-2.16799,2.44694,1.09243,-2.16056,2.4743,1.028,0.0175913,0.0175951,0.0175951,2.30231e-05,2.30231e-05,0.016909,1.12365e-18,0,0,0,0,2.30231e-05,2.30231e-05
-2.28702,2.41959,1.15414,-2.27082,2.39351,1.17081,0.0133589,0.0206748,0.0146021,1.8198e-05,5.43098e-06,0.0530547,0.0491198,0,0,0,0,1.8198e-05,5.43098e-06
-2.2766,2.39948,1.16035,-2.25349,2.37561,1.2022,0.0133589,0.020691,0.0146021,1.27671e-05,5.43098e-06,0.0507156,0.0443324,0,0,0,0,1.27671e-05,5.43098e-06
-2.25349,2.37561,1.2022,-2.22887,2.35316,1.2437,0.0133144,0.0146021,0.0146021,5.43098e-06,5.43098e-06,0.0443324,0.0379748,0,0,0,0,5.43098e-06,5.43098e-06
-2.22887,2.35316,1.2437,-2.20285,2.33229,1.28484,0.0132481,0.0146021,0.0146021,5.43098e-06,5.43098e-06,0.0379748,0.0316479,0,0,0,0,5.43098e-06,5.43098e-06
-2.20285,2.33229,1.28484,-2.17555,2.31317,1.32562,0.0131682,0.0146021,0.0146021,5.43098e-06,5.43098e-06,0.0316479,0.0253563,0,0,0,0,5.43098e-06,5.43098e-06
-2.17555,2.31317,1.32562,-2.14677,2.29552,1.36604,0.0131665,0.0146021,0.0146021,5.43098e-06,5.43098e-06,0.0253563,0.019065,0,0,0,0,5.43098e-06,5.43098e-06
-2.14677,2.29552,1.36604,-2.11631,2.27905,1.40612,0.0132396,0.0146021,0.0146021,5.43098e-06,5.43098e-06,0.019065,0.0127377,0,0,0,0,5.43098e-06,5.43098e-06
-2.11631,2.27905,1.40612,-2.08429,2.26394,1.44584,0.0133061,0.0146021,0.0146021,5.43098e-06,5.43098e-06,0.0127377,0.00638135,0,0,0,0,5.43098e-06,5.43098e-06
-2.08429,2.26394,1.44584,-2.05084,2.25035,1.48521,0.0133568,0.0146021,0.0146021,5.43098e-06,5.43098e-06,0.00638135,9.46813e-20,0,0,0,0,5.43098e-06,5.43098e-06
-2.27046,2.38815,1.16144,-2.24587,2.34284,1.16586,0.0129727,0.020691,0.020691,1.27671e-05,1.27671e-05,0.0498147,0.0462106,0,0,0,0,1.27671e-05,1.27671e-05
-2.24587,2.34284,1.16586,-2.22096,2.29724,1.17059,0.0132531,0.020691,0.020691,1.27671e-05,1.27671e-05,0.0462106,0.0425761,0,0,0,0,1.27671e-05,1.27671e-05
-2.22096,2.29724,1.17059,-2.19669,2.25224,1.1737,0.0116387,0.020691,0.020691,1.27671e-05,1.27671e-05,0.0425761,0.0389977,0,0,0,0,1.27671e-05,1.27671e-05
-2.19669,2.25224,1.1737,-2.17708,2.21157,1.16426,0.0123911,0.020691,0.020691,1.27671e-05,1.27671e-05,0.0389977,0.0357029,0,0,0,0,1.27671e-05,1.27671e-05
-2.17708,2.21157,1.16426,-2.16064,2.17419,1.13366,0.014096,0.020691,0.020691,1.27671e-05,1.27671e-05,0.0357029,0.0321311,0,0,0,0,1.27671e-05,1.27671e-05
-2.16064,2.17419,1.13366,-2.14536,2.13809,1.0932,0.0140504,0.020691,0.020691,1.27671e-05,1.27671e-05,0.0321311,0.0282069,0,0,0,0,1.27671e-05,1.27671e-05
-2.14536,2.13809,1.0932,-2.12984,2.1017,1.0549,0.0129737,0.020691,0.020691,1.27671e-05,1.27671e-05,0.0282069,0.024366,0,0,0,0,1.27671e-05,1.27671e-05
-2.12984,2.1017,1.0549,-2.1136,2.06455,1.02257,0.0129218,0.020691,0.020691,1.27671e-05,1.27671e-05,0.024366,0.0207538,0,0,0,0,1.27671e-05,1.27671e-05
-2.1136,2.06455,1.02257,-2.09732,2.02735,0.990585,0.012925,0.020691,0.020691,1.27671e-05,1.27671e-05,0.0207538,0.0171529,0,0,0,0,1.27671e-05,1.27671e-05
-2.09732,2.02735,0.990585,-2.08104,1.99015,0.958585,0.012925,0.020691,0.020691,1.27671e-05,1.27671e-05,0.0171529,0.0135517,0,0,0,0,1.27671e-05,1.27671e-05
-2.08104,1.99015,0.958585,-2.06164,1.94615,0.933124,0.0177028,0.020691,0.0171846,1.27671e-05,5.07831e-06,0.0135517,0.00982079,0,0,0,0,1.27671e-05,5.07831e-06
-2.06883,1.96226,0.934595,-2.04008,1.89784,0.928714,0.0176937,0.0210297,0.0171846,7.68875e-06,5.07831e-06,0.0108517,0.00672948,0,0,0,0,7.68875e-06,5.07831e-06
-2.04008,1.89784,0.928714,-2.03559,1.8537,0.910985,0.011939,0.0171846,0.0171846,5.07831e-06,5.07831e-06,0.00672948,0.0039472,0,0,0,0,5.07831e-06,5.07831e-06
-2.03559,1.8537,0.910985,-2.05605,1.82599,0.852604,0.0169402,0.0171846,0.0171846,5.07831e-06,5.07831e-06,0.0039472,6.53067e-20,0,0,0,0,5.07831e-06,5.07831e-06
-2.06783,1.95723,0.921895,-2.05495,1.93686,0.875544,0.0139499,0.0210297,0.0210297,7.68875e-06,7.68875e-06,0.0103132,0.00815076,0,0,0,0,7.68875e-06,7.68875e-06
-2.05495,1.93686,0.875544,-2.01693,1.91182,0.842175,0.0150109,0.0210297,0.0210297,7.68875e-06,7.68875e-06,0.00815076,0.00591514,0,0,0,0,7.68875e-06,7.68875e-06
-2.01693,1.91182,0.842175,-1.98307,1.87903,0.810215,0.0122078,0.0210297,0.0210297,7.68875e-06,7.68875e-06,0.00591514,0.00366468,0,0,0,0,7.68875e-06,7.68875e-06
-1.98307,1.87903,0.810215,-1.94362,1.86865,0.788935,0.014153,0.0210297,0.0210297,7.68875e-06,7.68875e-06,0.00366468,0.00166828,0,0,0,0,7.68875e-06,7.68875e-06
-1.94362,1.86865,0.788935,-1.90596,1.88664,0.781255,0.0141441,0.0210297,0.0210297,7.68875e-06,7.68875e-06,0.00166828,1.2784e-19,0,0,0,0,7.68875e-06,7.68875e-06
-2.37733,2.9661,0.433655,-2.34538,2.94038,0.399985,0.0132635,0.0251225,0.0251225,0.000136474,0.000136474,0.162252,0.144072,0,0,0,0,0.000136474,0.000136474
-2.34538,2.94038,0.399985,-2.31342,2.91465,0.366315,0.0132696,0.0251225,0.0251225,0.000136474,0.000136474,0.144072,0.125887,0,0,0,0,0.000136474,0.000136474
-2.31342,2.91465,0.366315,-2.28671,2.89445,0.325374,0.0159557,0.0251225,0.0251533,0.000136474,6.78966e-05,0.125887,0.109548,0,0,0,0,0.000136474,6.78966e-05
-2.28946,2.89537,0.341064,-2.27847,2.8917,0.278315,0.0159557,0.0199782,0.0251533,6.85777e-05,6.78966e-05,0.112254,0.101431,0,0,0,0,6.85777e-05,6.78966e-05
-2.27847,2.8917,0.278315,-2.26391,2.88187,0.221605,0.0148354,0.0251533,0.0251533,6.78966e-05,6.78966e-05,0.101431,0.0913608,0,0,0,0,6.78966e-05,6.78966e-05
-2.26391,2.88187,0.221605,-2.24645,2.86765,0.173724,0.013228,0.0251533,0.0251533,6.78966e-05,6.78966e-05,0.0913608,0.0823863,0,0,0,0,6.78966e-05,6.78966e-05
-2.24645,2.86765,0.173724,-2.22678,2.85078,0.137494,0.0111317,0.0251533,0.0251533,6.78966e-05,6.78966e-05,0.0823863,0.074831,0,0,0,0,6.78966e-05,6.78966e-05
-2.22678,2.85078,0.137494,-2.2046,2.82989,0.111744,0.00997064,0.0251533,0.0251533,6.78966e-05,6.78966e-05,0.074831,0.0680646,0,0,0,0,6.78966e-05,6.78966e-05
-2.2046,2.82989,0.111744,-2.17791,2.79842,0.0882445,0.0118694,0.0251533,0.0251533,6.78966e-05,6.78966e-05,0.0680646,0.0600101,0,0,0,0,6.78966e-05,6.78966e-05
-2.17791,2.79842,0.0882445,-2.14713,2.75787,0.0686645,0.013639,0.0251533,0.0251533,6.78966e-05,6.78966e-05,0.0600101,0.0507584,0,0,0,0,6.78966e-05,6.78966e-05
-2.14713,2.75787,0.0686645,-2.11283,2.71018,0.0552645,0.0150583,0.0251533,0.0251533,6.78966e-05,6.78966e-05,0.0507584,0.0405386,0,0,0,0,6.78966e-05,6.78966e-05
-2.11283,2.71018,0.0552645,-2.07556,2.65732,0.0503045,0.0162143,0.0251533,0.0251533,6.78966e-05,6.78966e-05,0.0405386,0.029536,0,0,0,0,6.78966e-05,6.78966e-05
-2.07556,2.65732,0.0503045,-2.05028,2.59272,0.0605345,0.023368,0.0182014,0.0182014,3.46728e-05,3.46728e-05,0.029536,0.0073839,0,0,0,0,3.46728e-05,3.46728e-05
-2.05028,2.59272,0.0605345,-2.04185,2.57119,0.0639545,0.0233731,0.0182014,0.0182014,3.46728e-05,3.46728e-05,0.0073839,9.86977e-19,0,0,0,0,3.46728e-05,3.46728e-05
-2.06344,2.65666,0.0491045,-2.02707,2.65468,0.0455045,0.0121971,0.0153065,0.0153065,3.32238e-05,3.32238e-05,0.0221535,1.09508e-18,0,0,0,0,3.32238e-05,3.32238e-05
-2.28495,2.88245,0.341375,-2.26779,2.83147,0.343164,0.0128111,0.0199782,0.0199782,6.85777e-05,6.85777e-05,0.106362,0.0831842,0,0,0,0,6.85777e-05,6.85777e-05
-2.26779,2.83147,0.343164,-2.25425,2.78315,0.347435,0.011974,0.0199782,0.0199782,6.85777e-05,6.85777e-05,0.0831842,0.0614833,0,0,0,0,6.85777e-05,6.85777e-05
-2.25425,2.78315,0.347435,-2.24453,2.73751,0.358744,0.0127391,0.0199782,0.0199782,6.85777e-05,6.85777e-05,0.0614833,0.0405345,0,0,0,0,6.85777e-05,6.85777e-05
-2.24453,2.73751,0.358744,-2.23737,2.69446,0.386875,0.0139842,0.0199782,0.0199782,6.85777e-05,6.85777e-05,0.0405345,0.0180657,0,0,0,0,6.85777e-05,6.85777e-05
-2.23737,2.69446,0.386875,-2.23366,2.66364,0.415115,0.013991,0.0199782,0.0199782,6.85777e-05,6.85777e-05,0.0180657,7.34531e-19,0,0,0,0,6.85777e-05,6.85777e-05
-2.22735,3.2003,0.851174,-2.19072,3.19317,0.812315,0.0134601,0.0592663,0.0592663,0.000166022,0.000166022,0.191203,0.190478,0,0,0,0,0.000166022,0.000166022
-2.19072,3.19317,0.812315,-2.15408,3.18604,0.773445,0.0134741,0.0592663,0.0592663,0.000166022,0.000166022,0.190478,0.189753,0,0,0,0,0.000166022,0.000166022
-2.15408,3.18604,0.773445,-2.11745,3.1789,0.734584,0.0134683,0.0592663,0.0592663,0.000166022,0.000166022,0.189753,0.189028,0,0,0,0,0.000166022,0.000166022
-2.11745,3.1789,0.734584,-2.08081,3.17177,0.695715,0.0134741,0.0592663,0.0592663,0.000166022,0.000166022,0.189028,0.188303,0,0,0,0,0.000166022,0.000166022
-2.08081,3.17177,0.695715,-2.04418,3.16464,0.656855,0.0134673,0.0592663,0.0592663,0.000166022,0.000166022,0.188303,0.187578,0,0,0,0,0.000166022,0.000166022
-2.04418,3.16464,0.656855,-2.01656,3.15497,0.613564,0.0147954,0.0592663,0.0215582,0.000166022,1.69771e-05,0.187578,0.185871,0,0,0,0,0.000166022,1.69771e-05
-2.0167,3.15929,0.627715,-2.01615,3.14203,0.571125,0.0147924,0.053018,0.0215582,0.000149045,1.69771e-05,0.187034,0.182384,0,0,0,0,0.000149045,1.69771e-05
-2.01615,3.14203,0.571125,-2.01452,3.12497,0.515205,0.0146204,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.182384,0.177787,0,0,0,0,1.69771e-05,1.69771e-05
-2.01452,3.12497,0.515205,-2.01187,3.1081,0.459964,0.0144555,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.177787,0.173242,0,0,0,0,1.69771e-05,1.69771e-05
-2.01187,3.1081,0.459964,-2.00822,3.09144,0.405445,0.0142826,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.173242,0.168752,0,0,0,0,1.69771e-05,1.69771e-05
-2.00822,3.09144,0.405445,-2.00363,3.075,0.351695,0.0141014,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.168752,0.16432,0,0,0,0,1.69771e-05,1.69771e-05
-2.00363,3.075,0.351695,-1.99813,3.05878,0.298745,0.0139132,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.16432,0.159946,0,0,0,0,1.69771e-05,1.69771e-05
-1.99813,3.05878,0.298745,-1.99177,3.04279,0.246615,0.0137226,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.159946,0.155631,0,0,0,0,1.69771e-05,1.69771e-05
-1.99177,3.04279,0.246615,-1.98459,3.02705,0.195364,0.0135212,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.155631,0.151379,0,0,0,0,1.69771e-05,1.69771e-05
-1.98459,3.02705,0.195364,-1.97663,3.01156,0.145005,0.0133209,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.151379,0.147191,0,0,0,0,1.69771e-05,1.69771e-05
-1.97663,3.01156,0.145005,-1.96793,2.99633,0.0955945,0.0131069,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.147191,0.14307,0,0,0,0,1.69771e-05,1.69771e-05
-1.96793,2.99633,0.0955945,-1.95854,2.98137,0.0471545,0.0128904,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.14307,0.139018,0,0,0,0,1.69771e-05,1.69771e-05
-1.95854,2.98137,0.0471545,-1.9485,2.96668,-0.0002755,0.0126567,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.139018,0.135036,0,0,0,0,1.69771e-05,1.69771e-05
-1.9485,2.96668,-0.0002755,-1.93785,2.95228,-0.0466655,0.0124336,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.135036,0.131127,0,0,0,0,1.69771e-05,1.69771e-05
-1.93785,2.95228,-0.0466655,-1.92663,2.93818,-0.0919755,0.0121953,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.131127,0.127295,0,0,0,0,1.69771e-05,1.69771e-05
-1.92663,2.93818,-0.0919755,-1.91489,2.92438,-0.136165,0.0119436,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.127295,0.123541,0,0,0,0,1.69771e-05,1.69771e-05
-1.91489,2.92438,-0.136165,-1.90266,2.9109,-0.179205,0.0116832,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.123541,0.119868,0,0,0,0,1.69771e-05,1.69771e-05
-1.90266,2.9109,-0.179205,-1.89,2.89774,-0.221055,0.0114115,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.119868,0.116279,0,0,0,0,1.69771e-05,1.69771e-05
-1.89,2.89774,-0.221055,-1.87693,2.8849,-0.261695,0.0111455,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.116279,0.112775,0,0,0,0,1.69771e-05,1.69771e-05
-1.87693,2.8849,-0.261695,-1.86351,2.87241,-0.301065,0.0108528,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.112775,0.109362,0,0,0,0,1.69771e-05,1.69771e-05
-1.86351,2.87241,-0.301065,-1.84977,2.86027,-0.339145,0.0105662,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.109362,0.10604,0,0,0,0,1.69771e-05,1.69771e-05
-1.84977,2.86027,-0.339145,-1.83576,2.84848,-0.375906,0.0102669,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.10604,0.102812,0,0,0,0,1.69771e-05,1.69771e-05
-1.83576,2.84848,-0.375906,-1.82049,2.83698,-0.411625,0.0101279,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.102812,0.0996278,0,0,0,0,1.69771e-05,1.69771e-05
-1.82049,2.83698,-0.411625,-1.80215,2.82561,-0.446915,0.0103361,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0996278,0.0963766,0,0,0,0,1.69771e-05,1.69771e-05
-1.80215,2.82561,-0.446915,-1.78081,2.81438,-0.481736,0.010596,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0963766,0.0930476,0,0,0,0,1.69771e-05,1.69771e-05
-1.78081,2.81438,-0.481736,-1.75661,2.8033,-0.516065,0.0108578,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0930476,0.0896333,0,0,0,0,1.69771e-05,1.69771e-05
-1.75661,2.8033,-0.516065,-1.72963,2.79238,-0.549875,0.0111619,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0896333,0.0861268,0,0,0,0,1.69771e-05,1.69771e-05
-1.72963,2.79238,-0.549875,-1.70001,2.78163,-0.583125,0.0114543,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0861268,0.0825263,0,0,0,0,1.69771e-05,1.69771e-05
-1.70001,2.78163,-0.583125,-1.66786,2.77104,-0.615795,0.0117649,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0825263,0.0788288,0,0,0,0,1.69771e-05,1.69771e-05
-1.66786,2.77104,-0.615795,-1.63329,2.76064,-0.647855,0.0120652,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0788288,0.0750339,0,0,0,0,1.69771e-05,1.69771e-05
-1.63329,2.76064,-0.647855,-1.59641,2.75042,-0.679266,0.0123747,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0750339,0.0711425,0,0,0,0,1.69771e-05,1.69771e-05
-1.59641,2.75042,-0.679266,-1.55734,2.74039,-0.710005,0.0126781,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0711425,0.0671564,0,0,0,0,1.69771e-05,1.69771e-05
-1.55734,2.74039,-0.710005,-1.5162,2.73057,-0.740045,0.0129744,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0671564,0.0630789,0,0,0,0,1.69771e-05,1.69771e-05
-1.5162,2.73057,-0.740045,-1.47309,2.72096,-0.769335,0.0132496,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0630789,0.0589134,0,0,0,0,1.69771e-05,1.69771e-05
-1.47309,2.72096,-0.769335,-1.42814,2.71156,-0.797865,0.0135165,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0589134,0.0546641,0,0,0,0,1.69771e-05,1.69771e-05
-1.42814,2.71156,-0.797865,-1.38145,2.70239,-0.825605,0.0137644,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0546641,0.050335,0,0,0,0,1.69771e-05,1.69771e-05
-1.38145,2.70239,-0.825605,-1.33315,2.69345,-0.852515,0.0139998,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.050335,0.0459328,0,0,0,0,1.69771e-05,1.69771e-05
-1.33315,2.69345,-0.852515,-1.28334,2.68476,-0.878566,0.0142159,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0459328,0.0414623,0,0,0,0,1.69771e-05,1.69771e-05
-1.28334,2.68476,-0.878566,-1.23214,2.6763,-0.903725,0.0144222,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0414623,0.0369291,0,0,0,0,1.69771e-05,1.69771e-05
-1.23214,2.6763,-0.903725,-1.17966,2.66811,-0.927965,0.0145957,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0369291,0.0323404,0,0,0,0,1.69771e-05,1.69771e-05
-1.17966,2.66811,-0.927965,-1.12602,2.66018,-0.951265,0.0147511,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0323404,0.0277019,0,0,0,0,1.69771e-05,1.69771e-05
-1.12602,2.66018,-0.951265,-1.07134,2.65251,-0.973585,0.0148902,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0277019,0.0230206,0,0,0,0,1.69771e-05,1.69771e-05
-1.07134,2.65251,-0.973585,-1.01572,2.64513,-0.994886,0.0150015,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0230206,0.0183038,0,0,0,0,1.69771e-05,1.69771e-05
-1.01572,2.64513,-0.994886,-0.959287,2.63803,-1.01516,0.0150967,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0183038,0.0135577,0,0,0,0,1.69771e-05,1.69771e-05
-0.959287,2.63803,-1.01516,-0.902148,2.63123,-1.03435,0.0151614,0.0215582,0.0215582,1.69771e-05,1.69771e-05,0.0135577,0.0087901,0,0,0,0,1.69771e-05,1.69771e-05
-0.902148,2.63123,-1.03435,-0.883023,2.61345,-1.06192,0.0126594,0.0221111,0.0221111,6.88412e-06,6.88412e-06,0.0087901,0.00769643,0,0,0,0,6.88412e-06,6.88412e-06
-0.883023,2.61345,-1.06192,-0.857523,2.58975,-1.09867,0.0126594,0.0221111,0.0221111,6.88412e-06,6.88412e-06,0.00769643,0.00623849,0,0,0,0,6.88412e-06,6.88412e-06
-0.857523,2.58975,-1.09867,-0.859882,2.55004,-1.10495,0.0175056,0.0221111,0.0193003,6.88412e-06,3.53652e-06,0.00623849,0.00498166,0,0,0,0,6.88412e-06,3.53652e-06
-0.859882,2.55004,-1.10495,-0.883563,2.50143,-1.09751,0.0107667,0.0193003,0.0193003,3.53652e-06,3.53652e-06,0.00498166,0.0035403,0,0,0,0,3.53652e-06,3.53652e-06
-0.883563,2.50143,-1.09751,-0.922176,2.48391,-1.08629,0.0123692,0.0193003,0.0193003,3.53652e-06,3.53652e-06,0.0035403,0.00236112,0,0,0,0,3.53652e-06,3.53652e-06
-0.922176,2.48391,-1.08629,-0.97858,2.48024,-1.07066,0.0169751,0.0193003,0.0193003,3.53652e-06,3.53652e-06,0.00236112,0.000865219,0,0,0,0,3.53652e-06,3.53652e-06
-0.97858,2.48024,-1.07066,-1.01132,2.47929,-1.06173,0.0169749,0.0193003,0.0193003,3.53652e-06,3.53652e-06,0.000865219,1.10342e-19,0,0,0,0,3.53652e-06,3.53652e-06
-0.837909,2.58233,-1.10973,-0.786159,2.57531,-1.11892,0.0127982,0.025,0.025,3.3476e-06,3.3476e-06,0.00575892,0.00530332,0,0,0,0,3.3476e-06,3.3476e-06
-0.786159,2.57531,-1.11892,-0.739204,2.56359,-1.13601,0.0132845,0.025,0.025,3.3476e-06,3.3476e-06,0.00530332,0.00486043,0,0,0,0,3.3476e-06,3.3476e-06
-0.739204,2.56359,-1.13601,-0.69639,2.54658,-1.16228,0.0132083,0.025,0.025,3.3476e-06,3.3476e-06,0.00486043,0.00440576,0,0,0,0,3.3476e-06,3.3476e-06
-0.69639,2.54658,-1.16228,-0.655641,2.52834,-1.19042,0.0131504,0.025,0.025,3.3476e-06,3.3476e-06,0.00440576,0.00395346,0,0,0,0,3.3476e-06,3.3476e-06
-0.655641,2.52834,-1.19042,-0.616063,2.50935,-1.21953,0.0132176,0.025,0.025,3.3476e-06,3.3476e-06,0.00395346,0.00350201,0,0,0,0,3.3476e-06,3.3476e-06
-0.616063,2.50935,-1.21953,-0.577547,2.48961,-1.24986,0.0132281,0.025,0.025,3.3476e-06,3.3476e-06,0.00350201,0.00304906,0,0,0,0,3.3476e-06,3.3476e-06
-0.577547,2.48961,-1.24986,-0.539987,2.46944,-1.2811,0.0131837,0.025,0.025,3.3476e-06,3.3476e-06,0.00304906,0.00259609,0,0,0,0,3.3476e-06,3.3476e-06
-0.539987,2.46944,-1.2811,-0.503281,2.44912,-1.31297,0.013126,0.025,0.025,3.3476e-06,3.3476e-06,0.00259609,0.00214456,0,0,0,0,3.3476e-06,3.3476e-06
-0.503281,2.44912,-1.31297,-0.467372,2.42875,-1.3454,0.0131399,0.025,0.025,3.3476e-06,3.3476e-06,0.00214456,0.00169463,0,0,0,0,3.3476e-06,3.3476e-06
-0.467372,2.42875,-1.3454,-0.432291,2.40811,-1.37871,0.0131711,0.025,0.025,3.3476e-06,3.3476e-06,0.00169463,0.00124388,0,0,0,0,3.3476e-06,3.3476e-06
-0.432291,2.40811,-1.37871,-0.398061,2.38717,-1.41287,0.01319,0.025,0.025,3.3476e-06,3.3476e-06,0.00124388,0.000792239,0,0,0,0,3.3476e-06,3.3476e-06
-0.398061,2.38717,-1.41287,-0.364701,2.36594,-1.44786,0.0132127,0.025,0.025,3.3476e-06,3.3476e-06,0.000792239,0.000339724,0,0,0,0,3.3476e-06,3.3476e-06
-0.364701,2.36594,-1.44786,-0.340178,2.34987,-1.47454,0.0132089,0.025,0.025,3.3476e-06,3.3476e-06,0.000339724,2.34307e-20,0,0,0,0,3.3476e-06,3.3476e-06
-0.89533,2.62078,-1.04358,-0.869715,2.58034,-1.06883,0.0107509,0.0211481,0.0211481,1.0093e-05,1.0093e-05,0.00800697,0.00511577,0,0,0,0,1.0093e-05,1.0093e-05
-0.869715,2.58034,-1.06883,-0.850331,2.54502,-1.04668,0.0172824,0.0211481,0.0211481,1.0093e-05,1.0093e-05,0.00511577,0.00261615,0,0,0,0,1.0093e-05,1.0093e-05
